0.900000,0.900000
0.895257,0.899100
0.890550,0.898158
0.885878,0.897175
0.881243,0.896151
0.876644,0.895087
0.872081,0.893983
0.867555,0.892839
0.863066,0.891657
0.858613,0.890436
0.854198,0.889177
0.849819,0.887880
0.845477,0.886547
0.841173,0.885177
0.836906,0.883771
0.832676,0.882330
0.828483,0.880854
0.824328,0.879343
0.820211,0.877798
0.816130,0.876220
0.812087,0.874609
0.808082,0.872965
0.804114,0.871290
0.800183,0.869583
0.796290,0.867845
0.792434,0.866078
0.788616,0.864280
0.784834,0.862453
0.781090,0.860597
0.777383,0.858713
0.773713,0.856802
0.770080,0.854863
0.766484,0.852897
0.762925,0.850906
0.759402,0.848888
0.755917,0.846846
0.752467,0.844779
0.749054,0.842688
0.745678,0.840573
0.742338,0.838435
0.739033,0.836275
0.735765,0.834093
0.732532,0.831889
0.729336,0.829664
0.726174,0.827418
0.723048,0.825152
0.719958,0.822867
0.716902,0.820563
0.713881,0.818240
0.710895,0.815899
0.707944,0.813540
0.705027,0.811164
0.702145,0.808771
0.699297,0.806362
0.696482,0.803937
0.693702,0.801497
0.690955,0.799042
0.688241,0.796573
0.685561,0.794090
0.682914,0.791593
0.680299,0.789083
0.677718,0.786560
0.675169,0.784025
0.672652,0.781478
0.670167,0.778920
0.667715,0.776351
0.665294,0.773771
0.662905,0.771181
0.660547,0.768582
0.658220,0.765973
0.655925,0.763355
0.653660,0.760728
0.651426,0.758094
0.649223,0.755451
0.647049,0.752801
0.644906,0.750144
0.642793,0.747480
0.640709,0.744810
0.638655,0.742134
0.636630,0.739453
0.634635,0.736766
0.632668,0.734074
0.630730,0.731377
0.628821,0.728677
0.626940,0.725972
0.625087,0.723264
0.623262,0.720552
0.621465,0.717837
0.619695,0.715120
0.617953,0.712400
0.616239,0.709679
0.614551,0.706955
0.612890,0.704230
0.611256,0.701504
0.609648,0.698777
0.608067,0.696049
0.606512,0.693321
0.604983,0.690593
0.603479,0.687865
0.602002,0.685138
0.600550,0.682411
0.599123,0.679685
0.597721,0.676960
0.596344,0.674237
0.594992,0.671515
0.593664,0.668796
0.592361,0.666078
0.591082,0.663363
0.589828,0.660650
0.588597,0.657941
0.587390,0.655234
0.586207,0.652530
0.585047,0.649830
0.583910,0.647134
0.582797,0.644441
0.581706,0.641752
0.580639,0.639068
0.579594,0.636388
0.578571,0.633713
0.577571,0.631042
0.576594,0.628376
0.575638,0.625716
0.574704,0.623060
0.573792,0.620410
0.572902,0.617766
0.572033,0.615128
0.571186,0.612495
0.570360,0.609869
0.569555,0.607248
0.568771,0.604635
0.568008,0.602027
0.567266,0.599427
0.566544,0.596833
0.565843,0.594246
0.565162,0.591666
0.564501,0.589093
0.563860,0.586527
0.563240,0.583969
0.562639,0.581419
0.562058,0.578876
0.561496,0.576341
0.560954,0.573813
0.560431,0.571294
0.559928,0.568783
0.559444,0.566280
0.558979,0.563785
0.558532,0.561299
0.558105,0.558821
0.557696,0.556351
0.557306,0.553891
0.556934,0.551438
0.556581,0.548995
0.556246,0.546561
0.555930,0.544136
0.555631,0.541719
0.555351,0.539312
0.555088,0.536914
0.554843,0.534525
0.554616,0.532146
0.554407,0.529776
0.554215,0.527415
0.554041,0.525064
0.553884,0.522722
0.553744,0.520390
0.553622,0.518068
0.553516,0.515755
0.553428,0.513453
0.553357,0.511160
0.553302,0.508877
0.553264,0.506604
0.553244,0.504340
0.553239,0.502087
0.553252,0.499844
0.553280,0.497611
0.553326,0.495388
0.553387,0.493175
0.553465,0.490973
0.553559,0.488780
0.553670,0.486598
0.553796,0.484426
0.553938,0.482265
0.554097,0.480114
0.554271,0.477973
0.554461,0.475842
0.554667,0.473722
0.554888,0.471613
0.555126,0.469513
0.555379,0.467425
0.555647,0.465346
0.555931,0.463279
0.556230,0.461221
0.556545,0.459175
0.556875,0.457138
0.557220,0.455113
0.557581,0.453098
0.557956,0.451093
0.558347,0.449099
0.558753,0.447115
0.559174,0.445143
0.559610,0.443180
0.560061,0.441229
0.560527,0.439287
0.561007,0.437357
0.561503,0.435437
0.562013,0.433528
0.562538,0.431629
0.563078,0.429741
0.563632,0.427863
0.564201,0.425996
0.564784,0.424139
0.565382,0.422293
0.565995,0.420458
0.566622,0.418633
0.567264,0.416819
0.567920,0.415015
0.568590,0.413222
0.569275,0.411439
0.569974,0.409667
0.570687,0.407906
0.571414,0.406154
0.572156,0.404414
0.572912,0.402683
0.573682,0.400964
0.574467,0.399254
0.575265,0.397555
0.576078,0.395867
0.576904,0.394188
0.577745,0.392521
0.578600,0.390863
0.579469,0.389216
0.580351,0.387579
0.581248,0.385953
0.582159,0.384337
0.583083,0.382731
0.584022,0.381135
0.584975,0.379550
0.585941,0.377974
0.586921,0.376409
0.587915,0.374855
0.588923,0.373310
0.589945,0.371775
0.590981,0.370251
0.592030,0.368736
0.593093,0.367232
0.594170,0.365738
0.595261,0.364253
0.596365,0.362779
0.597483,0.361315
0.598615,0.359861
0.599761,0.358416
0.600920,0.356982
0.602093,0.355557
0.603280,0.354142
0.604481,0.352737
0.605695,0.351342
0.606923,0.349957
0.608164,0.348581
0.609419,0.347215
0.610688,0.345859
0.611971,0.344513
0.613267,0.343176
0.614577,0.341849
0.615900,0.340531
0.617237,0.339223
0.618588,0.337925
0.619952,0.336636
0.621330,0.335356
0.622722,0.334087
0.624127,0.332826
0.625546,0.331575
0.626979,0.330333
0.628425,0.329101
0.629885,0.327878
0.631358,0.326665
0.632845,0.325461
0.634346,0.324266
0.635860,0.323080
0.637388,0.321904
0.638930,0.320736
0.640485,0.319578
0.642054,0.318429
0.643637,0.317289
0.645233,0.316159
0.646843,0.315037
0.648466,0.313925
0.650104,0.312821
0.651754,0.311726
0.653419,0.310641
0.655097,0.309564
0.656789,0.308497
0.658495,0.307438
0.660214,0.306388
0.661948,0.305347
0.663694,0.304315
0.665455,0.303291
0.667229,0.302277
0.669017,0.301271
0.670819,0.300273
0.672634,0.299285
0.674464,0.298305
0.676307,0.297334
0.678163,0.296372
0.680034,0.295418
0.681918,0.294473
0.683816,0.293536
0.685728,0.292608
0.687654,0.291688
0.689594,0.290777
0.691547,0.289875
0.693514,0.288980
0.695495,0.288095
0.697490,0.287218
0.699499,0.286349
0.701522,0.285488
0.703558,0.284636
0.705608,0.283792
0.707673,0.282957
0.709751,0.282130
0.711843,0.281311
0.713949,0.280500
0.716069,0.279698
0.718203,0.278904
0.720351,0.278118
0.722513,0.277340
0.724688,0.276570
0.726878,0.275809
0.729082,0.275056
0.731300,0.274310
0.733531,0.273573
0.735777,0.272844
0.738037,0.272124
0.740310,0.271411
0.742598,0.270706
0.744900,0.270009
0.747216,0.269320
0.749545,0.268639
0.751889,0.267967
0.754247,0.267302
0.756619,0.266645
0.759005,0.265996
0.761406,0.265355
0.763820,0.264722
0.766248,0.264097
0.768691,0.263479
0.771147,0.262870
0.773618,0.262268
0.776103,0.261674
0.778601,0.261089
0.781114,0.260510
0.783641,0.259940
0.786183,0.259378
0.788738,0.258823
0.791307,0.258276
0.793891,0.257737
0.796489,0.257206
0.799100,0.256683
0.801726,0.256167
0.804366,0.255659
0.807021,0.255159
0.809689,0.254667
0.812371,0.254182
0.815068,0.253705
0.817779,0.253236
0.820503,0.252774
0.823242,0.252321
0.825995,0.251875
0.828762,0.251436
0.831544,0.251006
0.834339,0.250583
0.837148,0.250168
0.839972,0.249761
0.842810,0.249361
0.845661,0.248969
0.848527,0.248585
0.851407,0.248208
0.854300,0.247839
0.857208,0.247478
0.860130,0.247125
0.863066,0.246779
0.866016,0.246441
0.868980,0.246111
0.871957,0.245789
0.874949,0.245474
0.877955,0.245167
0.880974,0.244868
0.884008,0.244576
0.887055,0.244293
0.890116,0.244017
0.893191,0.243748
0.896280,0.243488
0.899382,0.243236
0.902499,0.242991
0.905629,0.242754
0.908773,0.242525
0.911930,0.242304
0.915101,0.242090
0.918286,0.241885
0.921484,0.241687
0.924696,0.241497
0.927921,0.241315
0.931160,0.241141
0.934413,0.240975
0.937679,0.240817
0.940958,0.240667
0.944250,0.240525
0.947556,0.240391
0.950875,0.240265
0.954207,0.240147
0.957553,0.240037
0.960912,0.239935
0.964283,0.239841
0.967668,0.239756
0.971066,0.239678
0.974476,0.239609
0.977900,0.239548
0.981336,0.239495
0.984785,0.239450
0.988247,0.239414
0.991722,0.239385
0.995209,0.239366
0.998708,0.239354
1.002220,0.239351
1.005745,0.239356
1.009282,0.239370
1.012831,0.239392
1.016392,0.239423
1.019965,0.239462
1.023551,0.239510
1.027148,0.239567
1.030757,0.239632
1.034378,0.239705
1.038011,0.239788
1.041655,0.239879
1.045311,0.239979
1.048978,0.240088
1.052656,0.240205
1.056346,0.240332
1.060047,0.240467
1.063759,0.240611
1.067482,0.240765
1.071216,0.240927
1.074961,0.241099
1.078716,0.241280
1.082482,0.241470
1.086258,0.241669
1.090045,0.241877
1.093841,0.242095
1.097648,0.242322
1.101465,0.242559
1.105291,0.242805
1.109127,0.243061
1.112973,0.243326
1.116828,0.243601
1.120692,0.243885
1.124566,0.244180
1.128448,0.244484
1.132340,0.244798
1.136240,0.245122
1.140148,0.245456
1.144065,0.245800
1.147990,0.246154
1.151923,0.246518
1.155864,0.246893
1.159813,0.247277
1.163770,0.247673
1.167733,0.248078
1.171704,0.248494
1.175682,0.248921
1.179667,0.249358
1.183658,0.249806
1.187656,0.250265
1.191660,0.250735
1.195671,0.251215
1.199687,0.251707
1.203708,0.252210
1.207736,0.252723
1.211768,0.253248
1.215805,0.253785
1.219847,0.254332
1.223894,0.254891
1.227945,0.255462
1.232000,0.256044
1.236059,0.256638
1.240122,0.257244
1.244188,0.257862
1.248257,0.258492
1.252329,0.259133
1.256403,0.259787
1.260480,0.260453
1.264559,0.261132
1.268640,0.261823
1.272722,0.262526
1.276805,0.263242
1.280889,0.263971
1.284974,0.264712
1.289060,0.265466
1.293145,0.266234
1.297230,0.267014
1.301315,0.267808
1.305399,0.268615
1.309481,0.269435
1.313562,0.270269
1.317641,0.271116
1.321718,0.271978
1.325793,0.272853
1.329864,0.273742
1.333933,0.274645
1.337998,0.275562
1.342059,0.276493
1.346115,0.277439
1.350167,0.278399
1.354214,0.279374
1.358255,0.280364
1.362291,0.281368
1.366320,0.282387
1.370343,0.283422
1.374359,0.284471
1.378367,0.285536
1.382368,0.286617
1.386360,0.287713
1.390344,0.288824
1.394318,0.289952
1.398283,0.291095
1.402238,0.292254
1.406182,0.293430
1.410116,0.294622
1.414038,0.295830
1.417949,0.297055
1.421847,0.298296
1.425732,0.299555
1.429605,0.300830
1.433463,0.302123
1.437307,0.303432
1.441137,0.304759
1.444951,0.306103
1.448750,0.307465
1.452532,0.308845
1.456297,0.310243
1.460045,0.311658
1.463776,0.313092
1.467488,0.314544
1.471181,0.316015
1.474854,0.317504
1.478508,0.319011
1.482141,0.320538
1.485752,0.322083
1.489342,0.323648
1.492910,0.325232
1.496455,0.326835
1.499976,0.328457
1.503474,0.330100
1.506946,0.331761
1.510393,0.333443
1.513815,0.335145
1.517209,0.336867
1.520577,0.338610
1.523917,0.340372
1.527229,0.342156
1.530511,0.343959
1.533764,0.345784
1.536987,0.347630
1.540178,0.349497
1.543338,0.351385
1.546466,0.353294
1.549561,0.355224
1.552622,0.357177
1.555649,0.359150
1.558641,0.361146
1.561597,0.363163
1.564517,0.365203
1.567400,0.367265
1.570246,0.369349
1.573053,0.371455
1.575821,0.373583
1.578549,0.375734
1.581237,0.377908
1.583884,0.380105
1.586488,0.382324
1.589051,0.384567
1.591570,0.386832
1.594045,0.389120
1.596475,0.391432
1.598860,0.393767
1.601199,0.396125
1.603492,0.398506
1.605736,0.400911
1.607933,0.403340
1.610080,0.405792
1.612178,0.408267
1.614226,0.410767
1.616222,0.413290
1.618167,0.415836
1.620059,0.418407
1.621898,0.421001
1.623683,0.423620
1.625414,0.426262
1.627089,0.428927
1.628709,0.431617
1.630272,0.434331
1.631777,0.437068
1.633224,0.439830
1.634613,0.442615
1.635942,0.445424
